brand,model,version,price,caractéristiques_disponibilité,caractéristiques_carrosserie,caractéristiques_garantie,caractéristiques_nombre_de_places,caractéristiques_nombre_de_portes,motorisation_nombre_de_cylindres,motorisation_energie,motorisation_puissance_fiscale,motorisation_puissance_(ch.din),transmission_boîte,transmission_nombre_de_rapports,transmission_transmission,consommation_consommation_mixte,aides_à_la_conduite_aide_au_stationnement,equipements_extérieurs_jantes,audio_et_communication_ecran_central,equipements_intérieurs_sellerie,equipements_intérieurs_volant,equipements_intérieurs_toit,equipements_fonctionnels_frein_de_stationnement,equipements_fonctionnels_modes_de_conduite,performances_autonomie_électrique_(wltp),consommation_consommation_électrique_(wltp),consommation_temps_de_recharge_normale_(ac),consommation_temps_de_recharge_rapide_(dc)
Honda,Honda City,1.5 L CVT LX,78 980 DT,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6 CV,120 CH,Automatique,,Traction,5.4 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Multi-fonctions,,,Eco,,,,
Honda,Honda City,1.5 L CVT LX Sport,82 480 DT,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6 CV,120 CH,Automatique,,Traction,5.4 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'' | Bi-ton,Tactile | 8 pouces,Tissu | Cuir +2000 DT,Multi-fonctions | Avec palettes,,,Eco,,,,
Honda,Honda Jazz,Honda Jazz,,Disponible,Citadine,3 ans ou 100.000 km,5,5,4,Essence | Hybride,5 CV,108 CH,Automatique,,Traction,"3,6 L/100 km",Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 9 pouces,Cuir/Tissu,Cuir | Chauffant | Multi-fonctions,,Éléctrique,Normal | Eco,,,,
Honda,Honda Civic,Honda Civic,,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,10 CV,178 CH,Automatique,,Traction,6.2 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 9 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,Normal | Sport | Eco,,,,
Honda,Honda Civic Hybride,Honda Civic Hybride,,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence | Hybride,7 CV,143 CH,Automatique,,Traction,4.0 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 9 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,Normal | Sport | Eco,,,,
Honda,Honda Civic Type R,Honda Civic Type R,,Disponible,Berline,3 ans ou 100.000 km,4,4,4,Essence,21 CV,319 CH,Manuelle,6,Traction,8.4 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 19'',Tactile | 9 pouces,Velours,Multi-fonctions | Alcantara,,Éléctrique | EPB,Confort | Sport | Individual | +R,,,,
Honda,Honda Accord,Honda Accord,,Disponible,Berline,3 ans,5,4,4,Essence,10 CV,182 CH,Automatique,,Traction,6.5 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 12.3 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant,Éléctrique | EPB,Normal | Sport | Eco,,,,
Honda,Honda HR-V,Honda HR-V,,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,7 CV,119 CH,Automatique,,Traction,6.1 L/100 km,Caméra de recul,En aluminium | 18'',Tactile | 8 pouces,Cuir perforé,Cuir | Multi-fonctions,Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Honda,Honda ZR-V,Honda ZR-V,,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,11 CV,182 CH,Automatique,,Traction,7 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 9 pouces,Cuir perforé,Cuir | Multi-fonctions,,Éléctrique | EPB,Normal | Sport | Eco,,,,
Honda,Honda CR-V,Honda CR-V,,Disponible,SUV,3 ans,7,5,4,Essence,11 CV,190 CH,Automatique,,Intégrale,8.4 L/100 km,Radar de recul | Système de caméras 360,En aluminium | 18'',Tactile | 9 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,,,,
Honda,Honda CR-V Hybride,Honda CR-V Hybride,,Disponible,SUV,3 ans,5,5,4,Essence | Hybride,8 CV,204 CH,Automatique,,Traction,5.1 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 9 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,,,,
Hyundai,Hyundai Grand i10 Populaire,Hyundai Grand i10 Populaire,,Sous réserve d'acceptation du dossier par le ministère du commerce,Citadine,5 ans,5,5,3,Essence,4 CV,65 CH,Manuelle,5,Traction,5 L/100 km,,En aluminium | 15'',,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Grand i10,1.2 L GLS,51 950 DT,Sur arrivage,Citadine,5 ans,5,5,4,Essence,5 CV,83 CH,Manuelle,5,Traction,5.5 L/100 km,,En aluminium | 15'',,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Grand i10,1.2 L High Grade,56 450 DT,Sur arrivage,Citadine,5 ans,5,5,4,Essence,5 CV,83 CH,Manuelle,5,Traction,5.5 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Grand i10,1.2 L High Grade BVA,60 950 DT,Sur arrivage,Citadine,5 ans,5,5,4,Essence,5 CV,83 CH,Automatique,4,Traction,5.9 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Grand i10 Sedan,Hyundai Grand i10 Sedan,,Sur arrivage,Berline,5 ans,5,4,4,Essence,5 CV,83 CH,Manuelle,5,Traction,5.5 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai i20,1.2 L GLS Plus,66 950 DT,Disponible,Citadine,5 ans,5,5,4,Essence,4 CV,76 CH,Manuelle,5,Traction,4.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai i20,1.2 L High Grade,72 950 DT,Disponible,Citadine,5 ans,5,5,4,Essence,4 CV,76 CH,Manuelle,5,Traction,4.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai i20,1.0 L T-GDI BVA,83 950 DT,Disponible,Citadine,5 ans,5,5,3,Essence,5 CV,98 CH,Automatique,7,Traction,5.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Bayon,1.2 L Top Grade,84 950 DT,Disponible,SUV,5 ans,5,5,4,Essence,4 CV,77 CH,Manuelle,5,Traction,5.4 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Bayon,1.0 L T-GDI Top Grade BVA,95 950 DT,Disponible,SUV,5 ans,5,5,3,Essence,5 CV,98 CH,Automatique,7,Traction,5.3 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,Ouvrant,,,,,,
Hyundai,Hyundai Venue,Hyundai Venue,,Disponible,SUV,5 ans ou 100000 km,5,5,3,Essence,7 CV,120 CH,Automatique,7,Traction,"5,6 L/100 km",Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,Ouvrant,,Normal | Sport | Eco,,,,
Hyundai,Hyundai i30 Fastback,1.0 T Intuitive BVA,94 950 DT,Disponible,Berline,5 ans ou 100000 km,5,4,3,Essence,6 CV,118 CH,Automatique,7,Traction,5.4 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions,,Éléctrique,Normal | Confort | Sport,,,,
Hyundai,Hyundai i30 Fastback,1.0 T BVA,104 950 DT,Disponible,Berline,5 ans ou 100000 km,5,4,3,Essence,7 CV,120 CH,Automatique,7,Traction,5.4 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,Normal | Confort | Sport,,,,
Hyundai,Hyundai Creta,Hyundai Creta,,Sur arrivage,SUV,5 ans ou 100000 km,5,5,4,Essence,6 CV,113 CH,Automatique,6,Traction,6.1 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Hyundai,Hyundai Kona Electric,Hyundai Kona Electric,,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,3 CV,136 CH,Automatique,,Traction,,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,Sport | Eco,317 km,14.3 kWh/100 km,4.8 heures,54 minutes
Hyundai,Hyundai Kona,1.6 l T-GDI 7-DCT 4WD,137 000 DT,Disponible,SUV,5 ans ou 100000 km,5,5,4,Essence,11 CV,200 CH,Automatique,7,Intégrale,6.2 L/100 km,Radar de recul | Caméra de recul,En aluminium | 18'',Tactile | 8 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Kona,1.6 l T-GDI 7-DCT 4WD N Line,150 000 DT,Disponible,SUV,5 ans ou 100000 km,5,5,4,Essence,11 CV,200 CH,Automatique,7,Intégrale,6.2 L/100 km,Radar de recul | Caméra de recul,En aluminium | 18'',Tactile | 10.25 pouces,Cuir/Alcantara,Cuir | Multi-fonctions | Sport | N-Line,Ouvrant,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Tucson,Hyundai Tucson,,Disponible,SUV,5 ans,5,5,4,Essence,10 CV,180 CH,Automatique,7,Intégrale,6.3 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Hyundai,Hyundai Tucson Hybride,1.6 l T-GDI 2WD Intuitive BVA 6,169 950 DT,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,4,Essence | Hybride,9 CV,230 CH,Automatique,6,Traction,4.7 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Sport | Eco,,,,
Hyundai,Hyundai Tucson Hybride,1.6 l T-GDI 2WD Top Grade BVA 6,185 000 DT,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,4,Essence | Hybride,9 CV,230 CH,Automatique,6,Traction,4.7 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Hyundai,Hyundai Ioniq 5,58 kWh 2WD HG,168 950 DT,Indisponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,3 CV,166 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière,En aluminium | 19'' | Bi-ton,Tactile | 10.25 pouces,Cuir,Chauffant | Multi-fonctions | Avec palettes,Panoramique | En verre,Éléctrique,Normal | Sport | Eco | Neige,384 km,16.7 kWh/100 km,5 heures,18 minutes
Hyundai,Hyundai Ioniq 5,77 kWh 4WD HG,210 715 DT,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,6 CV,325 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière,En aluminium | 20'' | Bi-ton,Tactile | 12.3 pouces,Cuir,Chauffant | Multi-fonctions | Avec palettes,Panoramique | En verre,Éléctrique,Normal | Sport | Eco | Neige,476 km,19.1 kWh/100 km,7.4 heures,18 minutes
Hyundai,Hyundai Ioniq 5 N,Hyundai Ioniq 5 N,,Disponible,SUV,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,12 CV,650 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière,En aluminium | 21'' | Bi-ton,Tactile | 12.3 pouces,Cuir/Tissu,Chauffant | Multi-fonctions | Avec palettes | N-Line,,Éléctrique,Normal | Sport | Eco | Neige,589 km,21.2 kWh/100 km,6.8 heures,18 minutes
Hyundai,Hyundai Ioniq 6,77 kWh 2WD Large Range,199 950 DT,Disponible,Berline,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,4 CV,227 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 20'',Tactile | 12.3 pouces,Cuir,Multi-fonctions | Avec palettes,Panoramique | En verre,Éléctrique,Normal | Sport | Eco | Neige,614 km,14.3 kWh/100 km,7.2 heures,18 minutes
Hyundai,Hyundai Ioniq 6,77 kWh 4WD Large Range,209 950 DT,Disponible,Berline,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,6 CV,325 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,En aluminium | 20'',Tactile | 12.3 pouces,Cuir,Multi-fonctions | Avec palettes,Panoramique | En verre,Éléctrique,Normal | Sport | Eco | Neige,583 km,15.1 kWh/100 km,7.2 heures,18 minutes
Hyundai,Hyundai Palisade Calligraphy,2.2 L TCi 4x4 BVA,350 000 DT,Sur arrivage,SUV,5 ans,7,5,4,Diesel,12 CV,193 CH,Automatique,8,Intégrale,7.5 L/100 km,Radar de recul | Caméra de recul,En aluminium | 20'',Tactile | 10.25 pouces,Cuir,Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Hyundai,Hyundai Palisade Calligraphy,3.5 L GDI 4x4 BVA,350 100 DT,Sur arrivage,SUV,5 ans,8,5,6,Essence,19 CV,277 CH,Automatique,8,Intégrale,9.9 L/100 km,Radar de recul | Caméra de recul,En aluminium | 20'',Tactile | 10.25 pouces,Cuir,Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Hyundai,Hyundai Staria 11 places,Hyundai Staria 11 places,,Disponible,Monospace,5 ans ou 100000 km,11,5,4,Diesel,8 CV,177 CH,Manuelle,6,Traction,8.7 L/100 km,Radar de recul,,,Tissu,Multi-fonctions,,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Staria 9 places,2.2 CRDI,199 950 DT,Disponible,Monospace,5 ans ou 100000 km,9,5,4,Diesel,11 CV,177 CH,Manuelle,6,Traction,8.7 L/100 km,,,,Tissu,Multi-fonctions,,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Staria 9 places,2.2 CRDI 4WD BVA,210 100 DT,Disponible,Monospace,5 ans ou 100000 km,9,5,4,Diesel,11 CV,177 CH,Automatique,8,Intégrale,8.7 L/100 km,,,,Tissu,Multi-fonctions,,,Normal | Sport | Eco,,,,
Hyundai,Hyundai Staria 9 places,2.2 CRDI 4WD Luxe BVA,280 000 DT,Disponible,Monospace,5 ans ou 100000 km,9,5,4,Diesel,11 CV,177 CH,Automatique,8,Intégrale,8.7 L/100 km,,En aluminium | 18'',Tactile | 8 pouces,Cuir | Nappa,Cuir | Multi-fonctions,,,Normal | Sport | Eco,,,,
Im-Motors,IM Motors IM5,Standard 75 kwh RWD,136 900 DT,Disponible,Berline,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,11 CV,295 CH,Automatique,2,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,490 km,17.5 kWh/100 km,8.5 heures,25 minutes
Im-Motors,IM Motors IM5,Autonomie 100 kwh RWD,162 900 DT,Disponible,Berline,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,12 CV,408 CH,Automatique,2,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,655 km,17.3 kWh/100 km,11.5 heures,17 minutes
Im-Motors,IM Motors IM5,Performance 100 kwh AWD,182 900 DT,Disponible,Berline,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,26 CV,778 CH,Automatique,2,Intégrale,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 20'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,575 km,19.7 kWh/100 km,11.5 heures,17 minutes
Im-Motors,IM Motors IM6,Standard 75 kwh RWD,147 900 DT,Disponible,SUV,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,11 CV,295 CH,Automatique,2,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,450 km,19.1 kWh/100 km,8.5 heures,20 minutes
Im-Motors,IM Motors IM6,Autonomie 100 kwh RWD,167 900 DT,Disponible,SUV,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,12 CV,408 CH,Automatique,2,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,555 km,20.7 kWh/100 km,11.5 heures,17 minutes
Im-Motors,IM Motors IM6,Performance 100 kwh AWD,187 900 DT,Disponible,SUV,5 ans ou 150000 km | Batterie garantie 8 ans,5,5,,Electrique,26 CV,778 CH,Automatique,2,Intégrale,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D | Stationnement intelligent à distance,En aluminium | 19'' | Noires,Tactile | 10.5 pouces,Cuir végétal,Cuir | Chauffant | Multi-fonctions,Panoramique | Electrochrome,Éléctrique,Confort | Sport | Eco | Neige | Personal,505 km,23.4 kWh/100 km,11.5 heures,17 minutes
Jac,JAC T8 Pro Double Cabine,JAC T8 Pro Double Cabine,,Disponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,7 CV,137 CH,Manuelle,6,Intégrale,7.9 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 10.4 pouces,Similicuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,,,,,
Jaguar,Jaguar E-Pace,Jaguar E-Pace,,Disponible,SUV,5 ans ou 150000 km,5,5,4,Diesel,9 CV,163 CH,Automatique,8,Intégrale,5.2 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 20'',10.1 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,Panoramique,Éléctrique,,,,,
Jaguar,Jaguar F-Pace,Jaguar F-Pace,,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,15 CV,250 CH,Automatique,8,Intégrale,7.4 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 20'',11.4 pouces,Cuir perforé,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Jeep,Jeep Renegade,Jeep Renegade,,Indisponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,8 CV,140 CH,Automatique,6,Traction,6 L/100 km,Caméra de recul,En aluminium | 17'',Tactile | 7 pouces,Tissu,Cuir | Multi-fonctions,Ouvrant | Panoramique | +6000 DT,Éléctrique,,,,,
Jeep,Jeep Wrangler,Jeep Wrangler,,Sur commande,SUV,3 ans ou 100.000 km,5,3,4,Essence,18 CV,272 CH,Automatique,8,Intégrale,9 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 8.4 pouces,Cuir,Cuir | Multi-fonctions,,,,,,,
Jeep,Jeep Wrangler Unlimited,2.0 L Rubicon,375 000 DT,Sur commande,SUV,3 ans ou 100.000 km,5,5,4,Essence,18 CV,272 CH,Automatique,8,Intégrale,9 L/100 km,Radar de recul | Radar avant | Caméra de recul | Caméra avant,En aluminium | 17'',Tactile | 8.4 pouces,Cuir,Cuir | Multi-fonctions,,,,,,,
Jeep,Jeep Wrangler Unlimited,3.6 L V6 Rubicon,405 000 DT,Sur commande,SUV,3 ans ou 100.000 km,5,5,6,Essence,19 CV,284 CH,Automatique,8,Intégrale,11.6 L/100 km,Radar de recul | Radar avant | Caméra de recul | Caméra avant,En aluminium | 17'',Tactile | 8.4 pouces,Cuir,Cuir | Multi-fonctions,,,,,,,
Jetour,Jetour Dashing,Jetour Dashing,,Disponible,SUV,5 ans ou 100000 km,5,5,4,Essence,8 CV,156 CH,Automatique,6,Traction,7.8 L/100 km,Système de caméras 360,En aluminium | 19'',Tactile | 12.8 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Sport | Eco,,,,
Jetour,Jetour X70 Plus,Jetour X70 Plus,,Disponible,SUV,5 ans ou 150000 km,7,5,4,Essence,9 CV,147 CH,Automatique,6,Traction,7.8 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 20'',Tactile | 10.25 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant | Panoramique,,Sport | Eco,,,,
Jetour,Jetour T2,Jetour T2,,Disponible,SUV,5 ans ou 100000 km,5,5,4,Essence,14 CV,254 CH,Automatique,7,Intégrale,8.8 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 20'',Tactile | 15.6 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | X Smart | Tout-terrain,,,,
Jmc,JMC Vigus Simple Cabine,JMC Vigus Simple Cabine,,Sur arrivage,Pick up,3 ans ou 100.000 km,2,2,4,Diesel,7 CV,127 CH,Manuelle,5,Propulsion,7.3 L/100 km,,En aluminium | 16'',,Tissu,Multi-fonctions,,,,,,,
Jmc,JMC Vigus Double Cabine,2.5 l Diesel 4x2,82 900 DT,Sur arrivage,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,7 CV,127 CH,Manuelle,5,Propulsion,7.3 L/100 km,Radar de recul,En aluminium | 16'',,Tissu,Multi-fonctions,,,,,,,
Jmc,JMC Vigus Double Cabine,2.5 l Diesel 4x4,93 900 DT,Sur arrivage,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,7 CV,127 CH,Manuelle,5,Intégrale,8 L/100 km,Radar de recul,En aluminium | 16'',,Tissu,Multi-fonctions,,,,,,,
Jmev,JMEV EV3,JMEV EV3,,En pré-commande,Citadine,3 ans ou 100.000 km | Batterie garantie 8 ans ou 150000 km,4,5,,Electrique,2 CV,68 CH,Automatique,,Traction,,Radar de recul | Système de caméras 360,En aluminium | 15'' | Bi-ton,Tactile | 10.1 pouces,Tissu | Bi-ton,Multi-fonctions,,Éléctrique | EPB,Normal | Sport | Eco | i-Pedal,300 km,"10,4 kWh/100 km",9 heures,30 minutes
Jmev,JMEV Elight,JMEV Elight,,En pré-commande,Berline,5 ans ou 150000 km | Batterie garantie 8 ans ou 150000 km,5,4,,Electrique,3 CV,160 CH,Automatique,,Traction,,Radar de recul | Système de caméras 360,En aluminium | 17'',Tactile | 12.3 pouces,Cuir,Multi-fonctions,,Éléctrique | EPB,Normal | Sport | Eco | i-Pedal,460 km,"16,2 kWh/100 km",9 heures,30 minutes
Kia,KIA Picanto Populaire,KIA Picanto Populaire,,Disponible | Sous réserve d'acceptation du dossier par le ministère du commerce,Citadine,5 ans,5,5,3,Essence,4 CV,67 CH,Manuelle,5,Traction,4.8 L/100 km,Radar de recul | Caméra de recul,14'',Tactile | 8 pouces,Tissu,Multi-fonctions,,,,,,,
Kia,KIA Picanto,1.2 L Smart BVM,53 480 DT,Disponible,Citadine,5 ans,5,5,4,Essence,5 CV,84 CH,Manuelle,5,Traction,5.1 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Multi-fonctions,,,,,,,
Kia,KIA Picanto,1.2 L Smart BVA,56 980 DT,Disponible,Citadine,5 ans,5,5,4,Essence,4 CV,84 CH,Automatique,5,Traction,4.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Multi-fonctions,,,,,,,
Kia,KIA Picanto,1.2 L GT-Line BVA,63 480 DT,Disponible,Citadine,5 ans,5,5,4,Essence,4 CV,84 CH,Automatique,5,Traction,4.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Cuir artificiel,Multi-fonctions,,,,,,,
Kia,KIA Picanto,1.2 L GT-Line + BVA,66 480 DT,Disponible,Citadine,5 ans,5,5,4,Essence,4 CV,84 CH,Automatique,5,Traction,4.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Cuir artificiel,Multi-fonctions,,,,,,,
Kia,KIA Sonet,1.5 L EX BVM,89 480 DT,Disponible,SUV,5 ans,5,5,4,Essence,6 CV,115 CH,Manuelle,6,Traction,6.7 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu | Cuir artificiel,Cuir | Multi-fonctions,,,,,,,
Kia,KIA Sonet,1.5 L CVT EX Plus,95 480 DT,Disponible,SUV,5 ans,5,5,4,Essence,6 CV,115 CH,Automatique,,Traction,6.2 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu | Cuir artificiel,Cuir | Multi-fonctions,,,Confort | Sport | Eco,,,,
Kia,KIA Sonet,1.5 L CVT SX,101 480 DT,Disponible,SUV,5 ans,5,5,4,Essence,6 CV,115 CH,Automatique,,Traction,6.2 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu | Cuir artificiel,Cuir | Multi-fonctions,,,Confort | Sport | Eco,,,,
